date,open,high,low,close,volume
2021-01-01,9.9,10.2,9.8,10.0,33364.12916349574
2021-01-02,10.234996194932892,10.545147594779344,10.131612394984074,10.33837999488171,21566.242323805032
2021-01-03,10.01276601353476,10.316183165460057,9.911626962892996,10.113905064176526,5127.581452719441
2021-01-04,9.816387142270589,10.113853419309091,9.717231716591087,9.915542567950089,15158.446415555429
2021-01-05,9.902261777074127,10.202330315773343,9.802238930841055,10.0022846233072,174663.95909418105
2021-01-06,10.018011927215301,10.321588046221827,9.91681988754646,10.119203966884143,293464.8218712508
2021-01-07,10.219929171146044,10.529623994514106,10.11669756335669,10.323160778935398,48814.281393326804
2021-01-08,10.149094548038216,10.456642867675738,10.046578441492374,10.251610654584056,211081.30364130606
2021-01-09,10.418171901899441,10.73387408074488,10.312937842284295,10.523405961514587,47334.47447356872
2021-01-10,10.291131196536101,10.602983657037196,10.18718037636907,10.395082016703133,22823.246469714584
2021-01-11,10.495992396277774,10.814052771922556,10.389972271062847,10.602012521492702,5841.634096721181
2021-01-12,11.18403123718965,11.522941274680246,11.071061224692784,11.297001249686515,19941.929602277793
2021-01-13,11.599173763358408,11.950663877399572,11.482010392011352,11.716337134705462,81993.6819242434
2021-01-14,11.682696601262466,12.036717710391631,11.564689564886077,11.800703637638854,67199.5699476004
2021-01-15,11.680172689660223,12.034117316619623,11.562191147340423,11.798154231980023,28323.28232169459
2021-01-16,11.75016632913456,12.106231975471971,11.631477780355421,11.868854877913696,12230.53408121783
2021-01-17,11.265013523486811,11.606377569653079,11.151225508098056,11.378801538875567,212242.26788122108
2021-01-18,11.340031048335051,11.683668352830054,11.225485280170052,11.454576816500053,14584.84815726967
2021-01-19,11.019009379613125,11.352918754752917,10.907706254566527,11.130312504659722,7816.359637851719
2021-01-20,10.99197575453588,11.325065928915754,10.880945696409254,11.103005812662504,31168.400684060838
2021-01-21,11.054946937860013,11.389945329916378,10.943280807174558,11.166613068545468,14414.310239742646
2021-01-22,11.061263346627987,11.396453145010653,10.949533413833766,11.17299327942221,3789.2166051293952
2021-01-23,11.185564282400009,11.524520775806069,11.072578784597988,11.298549780202029,34595.30355655191
2021-01-24,11.137174122883593,11.47466424781946,11.024677414571636,11.249670831195548,9679.543041203848
2021-01-25,11.27118693516653,11.612738054414,11.157336562084039,11.38503730824902,20775.28213878245
2021-01-26,11.149710273377377,11.48758028166154,11.037086937282655,11.262333609472098,61006.21437639662
2021-01-27,11.329912224671697,11.673242898146595,11.21546866684673,11.444355782496663,107934.46968176309
2021-01-28,11.061920696280074,11.397130414349167,10.950184123590375,11.173657268969771,12752.974783458198
2021-01-29,10.88891809129042,11.21888530617801,10.778929019661224,10.998907162919616,60334.05682030045
2021-01-30,10.797317277998818,11.124508710665449,10.688253467109941,10.906381088887695,9705.920879044343
2021-01-31,10.68550070812958,11.009303759891083,10.577566357542413,10.793435058716748,101272.75418688636
2021-02-01,10.389271502466809,10.70409791163247,10.284329366078254,10.494213638855362,43882.54554106141
2021-02-02,10.458530329596465,10.77545549109939,10.35288860909549,10.56417205009744,12108.327490947617
2021-02-03,10.943584521428992,11.275208294805628,10.83304326363678,11.054125779221204,67424.40735532952
2021-02-04,10.718360927141898,11.043159743115895,10.610094655150567,10.826627199133231,31968.567273785982
2021-02-05,10.794918593863322,11.122037339131907,10.685879012107126,10.903958175619517,24790.061187236788
2021-02-06,10.955493067831322,11.287477706250453,10.84483152169161,11.066154613971031,24988.713943038496
2021-02-07,10.767753467190001,11.09404902680182,10.658988280652729,10.876518653727274,22947.201306117095
2021-02-08,10.567272652013724,10.88749303540808,10.460532524215607,10.674012779811843,21155.987788806106
2021-02-09,10.55008826016858,10.869787904416114,10.44352171208607,10.656654808251092,24111.51044127156
2021-02-10,10.623364790697192,10.945284935869834,10.516058075639643,10.730671505754739,4975.546573293554
2021-02-11,10.26733638222718,10.578467787749217,10.163625913719835,10.371046850734526,3344.6495117051386
2021-02-12,10.257297941538589,10.568125151888243,10.153688871422037,10.36090701165514,41304.02956156275
2021-02-13,10.09634342788258,10.402293228727508,9.99436016093427,10.19832669483089,5647.754742434378
2021-02-14,9.702562031441827,9.99657906269764,9.604556354356555,9.800567708527097,16748.75375957569
2021-02-15,9.705589869635329,9.999698653563671,9.607553608325881,9.803626130944776,52185.00827696949
2021-02-16,9.963547094883516,10.265472764425441,9.862905205036208,10.064188984730825,9130.644200663255
2021-02-17,9.822818605835844,10.120479775709658,9.723598215877907,9.922038995793782,12552.925117475725
2021-02-18,9.927268020400863,10.228094324049374,9.82699258585136,10.027543454950367,22910.512864483335
2021-02-19,10.133765004357345,10.440848792368174,10.03140374168707,10.236126267027622,7094.61637395178
2021-02-20,10.2133155211518,10.522809930883675,10.110150717907842,10.316480324395759,7481.449775029552
2021-02-21,10.303071947116177,10.61528624854394,10.199000513306922,10.407143380925431,14387.39791735532
2021-02-22,10.20379673473772,10.51300269639644,10.10072808085148,10.30686538862396,139687.15144617186
2021-02-23,10.188790448247541,10.497541673952012,10.085873373012719,10.291707523482366,24216.884151328723
2021-02-24,10.240962571941735,10.551294771091484,10.137518505558486,10.344406638324985,2691.4612052140274
2021-02-25,10.117942321972807,10.424546634759862,10.015740884377122,10.220143759568492,57950.05092295386
2021-02-26,10.291624550791871,10.603491961421929,10.187668747248518,10.395580354335223,6674.505605246759
2021-02-27,10.360574311969971,10.674531109302395,10.255922046192497,10.465226577747446,751.2655861644845
2021-02-28,10.420144872402618,10.735906838233001,10.314890883792492,10.525398861012746,22088.896317461094
2021-03-01,10.179974592198294,10.488458670749758,10.077146566014473,10.282802618382116,10150.970197885677
2021-03-02,10.158556689494674,10.466391740691483,10.055945005762405,10.261168373226944,41750.47647206942
2021-03-03,10.02049995331928,10.324151467056229,9.91928278207363,10.12171712456493,33422.248523219234
2021-03-04,10.024182586902485,10.3279456955965,9.922928217337814,10.125436956467157,17718.473283883402
2021-03-05,10.372731774386528,10.687056979670968,10.267956705958381,10.477506842814675,45151.27805159843
2021-03-06,10.500312315047161,10.818503597321317,10.39424855428911,10.606376075805214,36555.826405480744
2021-03-07,10.362594817464554,10.676612842236208,10.25792214254067,10.467267492388439,11601.204639133932
2021-03-08,10.11859835964584,10.425222552362381,10.016390295406993,10.220806423884687,38243.93439485129
2021-03-09,10.048306591963351,10.352800731113756,9.946808545579884,10.14980463834682,14421.682329909794
2021-03-10,10.047876611775852,10.352357721223605,9.9463829086266,10.149370314925102,20735.225507239535
2021-03-11,9.826047749773183,10.123806772493582,9.726794742199717,9.92530075734665,31520.6538485068
2021-03-12,9.63499878729107,9.926968447512012,9.537675567217422,9.732322007364717,79608.91027446861
2021-03-13,9.404874802461256,9.689871008596446,9.30987606708286,9.499873537839653,39801.157213297134
2021-03-14,9.466719936922352,9.753590238041213,9.371096503216066,9.56234337062864,64668.2019257134
2021-03-15,9.693016507187217,9.986744280132283,9.595107249538861,9.790925764835572,57467.05757104951
2021-03-16,9.81055912722797,10.10784879775003,9.711462570387283,9.909655684068657,56587.00497675221
2021-03-17,9.808077177847906,10.105291637782692,9.709005691202979,9.907148664492835,148579.14591804793
2021-03-18,10.18449466588879,10.49311571637027,10.081620982394963,10.287368349382616,4287.754712977681
2021-03-19,10.285142008322241,10.596812978271402,10.181251685005854,10.389032331638628,18684.465811699716
2021-03-20,10.117529460512442,10.424121262346151,10.015332193234538,10.219726727790345,56889.90252811655
2021-03-21,10.012655838927495,10.316069652228329,9.91151790116055,10.11379377669444,22901.400667335576
2021-03-22,9.79667359959661,10.093542496554084,9.697717300610785,9.895629898582435,7819.239390667559
2021-03-23,9.469462240414707,9.756415641639395,9.373811106673143,9.565113374156269,24993.34292532576
2021-03-24,9.303398028839194,9.585319181228261,9.209424311376171,9.397371746302216,26154.953220770032
2021-03-25,9.305435219459442,9.587418104897607,9.211440924313388,9.399429514605497,45258.46733968326
2021-03-26,9.302451919960376,9.584344402383417,9.208487759152694,9.396416080768056,2435.4362293057457
2021-03-27,9.532623813352265,9.821491201635666,9.436334683924464,9.628912942780065,12186.504316123777
