date,open,high,low,close,volume
2021-01-01,99.0,102.0,98.0,100.0,73265.53475095154
2021-01-02,100.43240381269209,103.47580998883427,99.41793508731135,101.44687253807281,11289.169473375838
2021-01-03,98.41598339897735,101.39828592621909,97.42188255656343,99.41008424139126,125551.697150168
2021-01-04,97.94806581493923,100.91618902145254,96.95869141276813,98.93744021711034,6445.788194775977
2021-01-05,98.51367860300067,101.49894159097039,97.5185909403441,99.50876626565724,4245.049909120365
2021-01-06,93.13932234908589,95.96172605663395,92.19852111323652,94.08012358493524,67301.95557437054
2021-01-07,96.76918896439116,99.70158862997879,95.79172240919529,97.74665551958704,100987.70997157591
2021-01-08,96.5179305481217,99.4427163223072,95.54300195672653,97.49285913951687,72861.2892714679
2021-01-09,95.2552903881377,98.14181433929339,94.29311573775247,96.21746503852293,16355.479059168994
2021-01-10,95.07923685607992,97.9604258517187,94.11884052420032,96.03963318795951,35873.87729926062
2021-01-11,94.53980969482373,97.40465241284869,93.58486212214873,95.49475726749871,31557.190457300712
2021-01-12,96.94722210195118,99.88501671110122,95.9679572322345,97.92648697166786,19130.042018412918
2021-01-13,95.38339548488567,98.27380140867008,94.4199268436242,96.34686412614714,66738.82630872405
2021-01-14,96.58314174380706,99.50990361483152,95.60755445346557,97.55872903414854,13120.268781451703
2021-01-15,97.07914334034092,100.02093556277549,96.09854593286272,98.0597407478191,6588.9931234650585
2021-01-16,95.38224678773943,98.27261790251941,94.41878974947943,96.34570382599942,27676.14793173542
2021-01-17,94.28811298507783,97.14532853008019,93.33570780341039,95.24051816674529,9024.964733947703
2021-01-18,96.47907210356004,99.40268034912246,95.5045360217059,97.45360818541418,4116.350751208873
2021-01-19,92.49906604945403,95.30206805095264,91.56473204895448,93.43340004995356,49312.94266157483
2021-01-20,93.4408695275351,96.2724110283695,92.49702236059031,94.3847166944799,11393.117521586868
2021-01-21,95.96646590398785,98.87454062835113,94.99710766253344,96.93582414544228,37232.50001698744
2021-01-22,97.74782640224687,100.7098817477695,96.76047462040599,98.73517818408774,7926.898583103945
2021-01-23,97.87108112788485,100.83687146509348,96.8824843488153,98.85967790695439,9465.834408067256
2021-01-24,96.83687593414807,99.77132672003134,95.85872567218698,97.81502619610916,4492.957140579634
2021-01-25,99.49813571895622,102.51323074074278,98.49310404502737,100.50316739288508,23544.83289634796
2021-01-26,99.5641734041288,102.58126956789027,98.55847468287496,100.56987212538262,33981.48972945803
2021-01-27,99.64022180524583,102.65962246601086,98.63375491832414,100.6466886921675,27517.050484518415
2021-01-28,100.6984033406962,103.74987010859608,99.68124775139624,101.71555892999616,23212.958329565066
2021-01-29,101.95337253575491,105.04286867320204,100.9235404899392,102.98320458157062,14425.635284322978
2021-01-30,101.87873267330397,104.96596699673744,100.84965456549283,102.90781078111513,10787.667760035576
2021-01-31,101.65548528206834,104.73595453304011,100.62866219841109,102.6823083657256,17498.81824101065
2021-02-01,104.94126387041804,108.12130216952163,103.88125110405018,106.0012766367859,157599.47932825497
2021-02-02,105.77090433637642,108.97608325566055,104.70251136328172,106.83929730947114,10881.527138515623
2021-02-03,107.22920021697324,110.47856992051788,106.14607698245837,108.31232345148813,17963.444773585285
2021-02-04,107.50076817894173,110.75836721466725,106.41490183369989,108.58663452418357,15593.202280493426
2021-02-05,107.20434571650229,110.452962253366,106.12147353754773,108.28721789545686,23815.892151587555
2021-02-06,107.89074939586065,111.16016604422006,106.8009438464075,108.98055494531378,56161.32375382554
2021-02-07,108.24146770816257,111.5215121841675,107.14811954949425,109.33481586683088,22407.354777413977
2021-02-08,107.5440864855716,110.80299819725559,106.45778258167692,108.63039038946626,15963.920473656352
